full_text,sentiment
Debat Ketiga: Anies dan Ganjar Kuasai Materi Prabowo Penuh Emosi https://t.co/SpO0V39EcJ,netral
@MelodiAsyik Mahfud terlalu islam sentris seolah2 agama lain gak ada.,negatif
Dalam pandangan Ganjar-Mahfud wajib pajak adalah mitra dalam membangun keadilan sosial dan ekonomi. @skyuupp Top ! Sat Set https://t.co/i7I7yRoJoE,positif
@xquitavee @mohmahfudmd Punya cawapres songong aja bangga..ditanya jwbmya suruh googling giliran digoogling gk ada satupun investor ingat prof mahfud itu menteri jd beliau psti tau dasar awokwokwok,netral
Respon Anies dan Prabowo soal tak saling salaman usai debat. #DebatCapres https://t.co/qqacgnIl9l,netral
@giesgye @tn_arya @abu_waras Anies 9 Cak imin 7 Prabowo 4 Gibran 5 Ganjar 6 Mafud 8,positif
@KompasTV Kara Muhaimin Iskandar Zulkifli Hasan selalu memilih calon presiden yg kalah ,netral
PAN Sindir Anies Tidak Layak Gabungkan Perubahan. Karena partai mengusung Nasdem dan PKB bagian dari Pemerintahan. #anies #AniesPendukungOrmasRadikal #aniesantekasing #aniespolitikuang #aniespolitikidentitas #aniespengkhianat https://t.co/7ZPxl1FPDA,negatif
@NdrewsTjan kenapa anies gak pernah jadi tersangka kalo emang korupsi simple broo prabowo malah jendral pecatan itu fakta,netral
@aniesbaswedan Pak Anis cak Imin payah tp semangat pak Anis bismilah alfatehah Anis Rasyid Baswedan muhaimin Iskandar presiden RI 1 aamiin,netral
@TirtoID all in ganjar mahfud,positif
@jjjaengels Yaudah memang pak anies itu cocok jdi dosen saja tidak cocok jd eksekutor. Teorinya bagus eksekusinya tidak. memang gaada dri yg ketiga itu sekaliber jokowi tp kan kita tdk hny pilih presidenny lihat king makernya jg gnjar megawati anies surya paloh prabowo dblkngny jokow,negatif
Ganjar - Mahfud adalah pasangan yang siap memimpin Indonesia menuju kemajuan jadi jangan ragu untuk memilih mereka. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @azrycha #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/XcG6ZoLfmh,positif
Mahfud MD penasihat hebat melengkapi strategi Ganjar Pranowo agar akses pendidikan tinggi merata dan adil . Ganjar Pranowo hanya yang terbaik untuk rakyat @P33kali #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/mz2V5xOfGA,positif
@Miduk17 Debat malam tadi orang cuma perhatiin prabowo dan wan bacot orang2 kayaknya gak ada yg perhatiin ganjar kasihan seolah dia tidak ada,netral
@kikysaputrii @gibran_tweet Knpa ada logo uzumaki dijaket samsul? Ada yg bisa jawab?,netral
@BangPakat @budimandjatmiko @gibran_tweet Saya juga mau muntah malu liat sekelas debat WAPRES tapi kelakuan gitu. ,netral
@liputan6dotcom The best pak mahfud,positif
Ganjar-Mahfud menyadari pentingnya memberantas penipuan di sektor keuangan untuk melindungi masyarakat dari kerugian finansial yang tidak perlu. @Sennkuyy Top ! Sat Set https://t.co/LPilhih5EF,positif
Ganjar-Mahfud melibatkan seluruh lapisan masyarakat dalam merancang kebijakan perdagangan yang berkeadilan. @WindiYa91389022 Top ! Pasti Lebih Baik https://t.co/vdC6BYxKPc,positif
@abu_waras Secara fair harus dikatakan Gibran mendominasi Mahfud santai datar Muhaimin keselepet eh kepeleset.,negatif
@gibran_tweet Dulu pak muhaimin pernah ikut potong tumpeng di IKN kenapa jadi nggak konsisten gini BRO @gibran_tweet YOU JUST BURN EM LMFAO https://t.co/jB3H2tLfEW,netral
@moorgncly @kyuskiess @zainalarif1995 Apa kabar pas debat pertama kak? apa kabar gibran nyerang pribadi muhaimin? Harus adil &amp; objektif dong klo menilai,positif
Siapa Presiden Indonesia 2024 - ANIS-MUHAIMIN - 50.1% - PRABOWO-GIBRAN - 5.1% - GANJAR-MAHFUD - 45.3% Total Votes : 238011 Berikan vote anda klik link https://t.co/FY9sr7x2LP Tolong retweet dan mention teman-temanmu ya. Terima kasih https://t.co/omzpdG98o4,netral
@Mohjamal27 @sayonaraji1 @AnggaPutraF Yup Cak Imin harus sejalan dengan Pak Anies. Apalagi yang menyangkut kepentingan rakyat. Spt soal IKN. Jgn sampai rakyat milih 01 hanya liat sosok Pak Aniesnya aja. Cak Imin &amp; PKB sendiri yg rugi nantinya.,netral
@rameankebulan @idextratime Saya belum yakin mau pilih anies atau muhaimin,netral
@haditricoswara @Si_Godzilla @kikysaputrii Argumen lu gini mulu dah bang trus kalo dinklai udh ga punya etika boleh gitu dibiariin berperilaku ga beradab seperi itu? Wkwkwk aneh. DAN TOLONG YA SEJAK KAPAN PRABOWO DIAM?DOI NGATA NGATAIN ORG LAIN GOBLOK D BELKNG ORG NYA D LUAR ACARA DEBAT. 'G' WORD ITU JG G BERADAB SIH.,netral
Gw juga udah yakin Muhaimin pasti digoreng abis2an cuman yang masak Prof Mahfud ternyata dislepetin sama Gibran. Gw pun sampek hari ini belum punya pilihan karena gw rasa begitu mengecewakannya pilihan yang ada.,netral
@gibran_tweet Yuk mas Gibran kita nyeblak cekernya 100 biji yaaa,netral
@Cendol468907 @CherylTanzil sudahlah.. si @CherylTanzil itu MUNGKIN mau diculik sama Prabowo dan di***ko*a,netral
@AnggaPutraF oh Pak Prabowo gak tahan jadi oposisi terus kalo NASDEM? Pilihan cawapres Pak Anies aja diatur atur sampe Mantan Presiden angkat bicara menagih janji manis . Apa ini harus dibiarkan? ,netral
(lanjutan 7) Kalau yang saya lihat dari video di YouTube tersebut sepertinya yang sudah tidak ada adalah Anies dan Muhaimin. Sedangkan Prabowo-Gibran dan Ganjar-Mahfud masih ada di panggung untuk beberapa lama dikerubuti semakin banyak orang.,netral
Sing jengene dukung mendukung ngono Ki wajar. Lamuno jagomu kemaki Yo wes biasa muk dukung. Ra sah baper an om. Prabowo sing menang ! Xixixi,netral
@TxtdariHI Yang gw tau dari pilgub dki pendukung anies emang underdog survey jauh di bawah ahok Dan pilpres 2019 prabowo unggul di banding jokowi Tapi fakta berkata lain Yang penting amin aja dulu,netral
@DPNAminBalad @aniesbaswedan @cakimiNOW Sudah Terbukti Gus Muhaimin Pro Petani,netral
@GreenpeaceID Udah sama Anies di Desak Anies Ambon,netral
Pilihan Pilpres 2024 nomer 1 Anies Baswedan dan Muhaimin Iskandar (AMIN) Kalau pemilu pilih PKS saja,netral
Misi Anies-Muhaimin: Memfasilitasi program pemberdayaan perempuan mendukung kesetaraan gender dan mempromosikan partisipasi perempuan dalam kehidupan politik. #AMINku01,positif
Luar Biasa Tampilan Gus Muhaimin pada Debat Cawapres Malam ini #SlepetAjaGus #SlepetNomic #AniesMuhaimin2024 https://t.co/pKd6WTsA41,netral
@Siantar72 @Gerindra @officialMKRI @gibran_tweet @jokowi Partai cacat nalar selalu bawa2 rakyat... Semprul,netral
@gtobing2903 @ganjarpranowo @mohmahfudmd @gibran_tweet Etika... Giliran mereka aja sah... Oalah sampek arie kriting jadi lurus gara Semalam https://t.co/q7y8U6tN07,netral
@DPNAminBalad @aniesbaswedan @cakimiNOW Anies Muhaimin 2024 InsyaALLAH Aamiin ,netral
@tvOneNews Muhaimin Iskandar membawa isu pembaruan regulasi pertanian ke depan mantap!,netral
Makanya jangan pilih tuh pasangan capres/cawapres yg punya program itu krn itu cuma gimmick doang agar bisa gaet suara yg ga ngerti menganalisa . Lebih baik dukung Ganjar-Mahfud menangkan pemilu satu putaran Merdekaaaaa coblos no 3 wae.,netral
@PKSejahtera Keadilan yg seperti apa selama ini presiden sudah melakukannya APBD provinsi papuan besar pembangunan di papua di perbaiki termasuk masalah jalan masalah BBM semua rata dulu Era pak SBY di papua 100rb perliter apa itu keadilan.yg bener pak ganjar melakukan dialog kepada KKB itu.,netral
@curoci1 @DianjarEgi @Arie_Kriting Kok pas anies menjatuhkan prabowo malah dibilang jago ngomong doang? Standar ganda kontol,netral
Maju terus pak anies semoga menjadi presiden 2024 #hotlineparis https://t.co/FZBaEupQ51,positif
@kikysaputrii @pandji @fatihandhika Salut mbk Kiki tapi jgn coba coba ngelakuin ini ke pak Prabowo ya wkwk,netral
Pasangan Nomor urut 1 Anies Baswedan - Muhaimin Iskandar @aniesbaswedan dan @cakimiNOW akan memastikan kekuatan Indonesia mewarnai kancah dunia. #AMINajaDulu #AniesUnggul #PakaiOtakPakaiHati https://t.co/VZb2A84zR9,positif
@tempodotco Pak Prabowo sangat tangguh seperti superhero,positif
Maaf Pak Prabowo saya tidak memilih anda karena di sisi anda ada seseorang yang memiliki nilai gimmick 100 tapi gagasannya 0.,negatif
@quangxiyi @bawaslu_RI Anda bayangin klo semua paslon pake jebakan singkatan2 pasti byk calon pada bingung dan saling jebak nantinya dan ini terjadi sdh 2 kali 2019 prabowo bingung SKPD dan sekarang muhaimin bingung dgn SGIE. Saya salut sama MD dia nyebut istilah yg tdk umum lgs dgn kepanjangannya.,netral
@psi_id @RajaJuliAntoni Kok Mas Ketum ga nemenin Mas Gibran debat?,netral
@Gus_Raharjo Pemimpin berani dan tegas dalam menjalankan tugas dan jabatan nya semangat pak Ganjar,positif
@astroboyyy00 @ana_khoz @Mdy_Asmara1701 keknya elu klo debat bakal bertingkah kya gibran jg dah wkwk,netral
@surinaken Itu anies ditanya pertanyaan gibran menunggu tawaran anies jawab saya cek dulu ga ada bilang mau tuh pas dicek aturan MK ga memungkinkan muncul dah tuh video anies nolak krn aturan MK ga memungkinkan..gitu aja ga ngerti lo bang..,netral
@RianiNurAisyah @prabowo di kirim ke gaza aja nih bocil.... biar dia rasakan rudal hamas panjang dan hitam ,netral
The Fact Debat Capres Anies-Imin #AMINajaDulu pembawa #PerubahanPastiMenang ingin meningkat kesejahteraan sosial mll pndekatan Multisektor penurunan tk kemiskinan 9 36% (Maret 2023) mjd 4 0%-5 0% (2029); kemiskinan ekstrem ~0% (2026) @aniesbaswedan @cakimiNOW @CucunA44 https://t.co/Jjw5cK4lWp,netral
@SukaGilaBola padahal bapaknya juga gitu wkwkwk pak muhaimin keburu sadar cuwaks,netral
#Debatpilpres hari ini adalah debat pertama dari lima debat yang akan digelar oleh KPU sebelum pemilu 2024. #DebatCapres ini menghadirkan tiga pasangan capres-cawapres yaitu Anies-Muhaimin Prabowo-Gibran dan Ganjar-Mahfud. Tema yang dibahas adalah hukum HAM pemerintahan ,positif
@ainunnajib @imanlagi Btw anyway busway kok rame bgt ya orang minta anies gini gitu Kok ga pernah denger minta prabowo gini gitu ato minta ganjar gini gitu Katanya survey paling buncit tapi dimintain ini itu ini konsepnya gimana Harusnya minta ke yang kemungkinan menang nya paling banyak,netral
@Metro_TV Gibran Rakabuming Raka,positif
@wnisekai aku kemarin bikin status soal dirty vote di wa gak lama orang2 yg dukung prabowo baper banget kenapa baru sekarang tayangnya? ini kan masa tenang. kek kenapa malah fokusnya kesitu? bukan ke isi film nya,netral
Indonesia lebih maju dan berwibawah di kancah dunia dengan Amin Amin Muhaimin #AMINajaDulu #AniesUnggul #PakaiOtakPakaiHati @aniesbaswedan @cakimiNOW https://t.co/GKLggTBAVO,netral
Deklarasi di Jawa Barat khususnya Bandung SEHARUSNYA DUKUNG 'Anies (lawan Ahok di Pilgub DKI Jakarta) dan Muhaimin' ATAU NERAKA oleh ulama berhubungannya di mana??? https://t.co/06y9StFyyF,positif
@fadlizon Kpps meninggal adalah kesalahan KPU kecurangan dan Gibran adalah sumbernya dari Presiden dan langgar aturan tentu berbeda @fadlizon,netral
Dengan terobosan-terobosan baru Ganjar-Mahfud siap membawa revolusi positif dalam ranah perdagangan nasional. @ttremor_ Juara ! Sat Set https://t.co/gVbh5IypWY,positif
@Nikmatul_Sg @ganjarpranowo Hanya Ganjar Mahfud yg sat set tas tes baik dalam kerja nyata maupun gagasan #GanjarHapuskanHutangNelayan,positif
@hayoguesiapa17 @yusufagro @SiBotski @prabowo @aniesbaswedan @AgusYudhoyono @andre_rosiade @BANGSAygSUJUD @Kimberley_2024 @Chavesz08 @G0mb4k @Gerindra @anisabayan1 @_kiranalara @datuakrajoangek Sdh menggonggong nya paling kencang menjilatnya paling basah nyebokinnya paling cepet. Eh ttp salah. Memang JONGOS ,netral
@ekowboy2 KEREN KAN? Kapan lagi kita punya Presiden SEKALIBER ANIES BASWEDAN Ayo semua KITA COBLOS NOMOR SATU ANIES MUHAIMIN di 14 Pebruari 2024 besok,positif
@kikysaputrii Kok merebut tahta gmn sih Pak PS itu menteri tahta itu lebih identik ke raja atau presiden. Pak Anies dan Pak Ganjar memperebutkan kursi presiden bukan kursi menhan. Dan dalam debat wajar saja saling hantam dengan kata2...,netral
Saya mau berterima kasih yang sebesar-besarnya untuk Anies-Muhaimin dan Ganjar-Mahfud yang telah berbesar hati meningkatkan mutu kampanye politik ke arah demokrasi substansial lewat Desak Anies GelarTikar Ganjar Slepet Imin dan Tabrak Prof serta model kampanye lainnya.,positif
@prabowo Pak Prabowo memang calon presiden idaman,positif
@fadelyulian_ @adipat1_karno Gas gua ikut dukung Prabowo Gibran cukup jadi capres cawapres saja Dengan mencoblos Anies muhaimin di TPS 14 Febuari 2024 ️,netral
Dukungan terhadap Ganjar-Mahfud adalah dukungan terhadap integrasi ekonomi yang kokoh dan berkelanjutan di tingkat nasional. @valuasweetness Hebat ! Sat Set https://t.co/vRVfFLBRru,positif
Kenapa anies wakilnya harus muhaimin? Padahal klo wakil nya bagus pasti op,negatif
@Brigade01Arwan1 @aniesbaswedan Bersama Anis Muhaimin menuju perubahan Indonesia yang lebih baik,positif
@LOVE_UM4M4 Mbaaa mba. Rasa no kl Prabowo Gibran menang. Rakyat jgn ngeluh nanti ya..,netral
@tempodotco Udah kayak gibran jawabannya,netral
Ganjar-Mahfud: bukan hanya menurunkan angka kemiskinan tapi meningkatkan kualitas hidup @nenonaina VisiMisi GanjarMahfud https://t.co/Dpf638UydW,positif
@Nikmatul_Sg Pokonyaa bersmaa PDIP Paslon ganjar mahfud Indonesia akan sejahtra,positif
Mahfud Tak Punya Persiapan Khusus Jelang Debat Lawan Gibran &amp; Cak Imin https://t.co/h26OFSRmo9,negatif
@Ken_Nendra Dua putaran yg menang 03 ...,positif
Mahfud ke Gibran: Prabowo Bilang Jokowi Doyan Impor Itu Sampai Sekarang! https://t.co/UhRrdHzIhI,netral
Kakean gaya termasuk istri ganjar pakai bawa karangan bunga seakan2 sdh jdi ibu negara.padahal survey nyunsep mimpi kali jdi presiden.salam waras 02,netral
@xix0_3 Semakin yakin anies presiden RI 2024.amin.,positif
@ainunnajib Kwkkk .. prabowo di gebukin rame rame..,netral
Pak Anies tolong selamatkan kita Makin ilfeel setelah debat ke 3 ,positif
@tempodotco Gass poll Ganjar Mahfud,positif
Layanan jiwa di puskesmas komitmen Ganjar-Mahfud pada kesehatan mental yang inklusif @Minsoojin3 VisiMisi GanjarMahfud https://t.co/CgvqpifJY6,positif
@tijabar @msaid_didu @prabowo Emang boleh se Emosi itu,netral
@DokterTifa @gibran_tweet @aniesbaswedan Tifa2 tolol nya kau kok kebangetan si,netral
Liat litbang cnn cek fakta debat kemaren dimulai dari data cak imin mengenai desa tertinggal klaim berhasilnya food estate gibran dan data deforestasi prof mahfud ternyata semua tidak sesuai dengan fakta yang ada.,netral
@irwndfrry waktu nntn juga sempet mikir ini pak anies galak bener sama pak prabowo karena biasanya pak aneis masih santai ngomongnya semalem pak anies bener - bener jadi orang yang agak tegas ke pak prabs,netral
@lietyneriskocvh @idextratime Intinya sudah dijawab pisahkan dirjen pajak dan Bea cukai dari kemenkeu dan taroh langsung di bawah presiden. Sudah dijelaskan tax ratio tidak sama dg tax rate. Mahfud saja yg tidak paham sampai harus dijelaskan dg analogi berburu di kebun binatang.,netral
@plot @dayatpiliang Di jakarta era anies. Nyaris semuanya rapih. Termasuk penerima bansos.di Rt saya yg td nya dapet bansos karna memang dia orang mampu. Era anies ga dapet lg,netral
@CNNIndonesia mntp pak,netral
UMKM Jakarta era pak Anies diberi panggung Untuk go global,positif
Kate milih prabowo ganjar opo anies sakarep iku pilihanmu soale seng kalah tetep manchaster united ,netral
Pak Mahfud dan Ganjar-Mahfud diakui sebagai pemimpin yang menghargai peran perempuan dalam pembangunan ekonomi. @pjmmyg07 Hebat ! Pasti Lebih Baik https://t.co/3lfI7RjXhB,positif
@kurawa Msih mending gibran minta maaf Anis salaman aja ga mau ya ,netral
@Uki23 Sekarang sya punya jurus baru utk kasih nasehat ke anak saya jangan seperti gibran ya nak.. Gibran yg mana pah..? Itu anak presiden yg nggak punya etika.. ,netral
Kombinasi Ganjar dan Mahfud membawa harapan baru untuk kemajuan Indonesia terutama dalam pengentasan kemiskinan melalui program adaptif yang mereka tawarkan @nietzschyex VisiMisi GanjarMahfud https://t.co/KV7DPbw4U3,positif
kukira amin (anis-muhaimin) ternyata A- (anis dan minusnya),netral
@Metro_TV @prabowo Semuanya dirangkul oleh pak Prabowo ku yang terhebat dan terbaik,positif
@NdrewsTjan Sorry ini politik dinamis. Beda dengan perjanjian bisnis. Mega dlu sama prabowo. Mega dlu pernah jadiin SBY menteri Jokowi dlu pernah ngaja anies. Jokowi pernah lawan prabowo-sandi. Jokowi dri PDIP tp anaknya ngkitu PSI dn jdi cawapres lewat jalur MK yg melanggar etika.,netral
@suryadelalu Jgn percaya mulut manis Retorika Anies.,negatif
@ardi_tama1 Skalipun topik ini ngakunya Ganjar banyak belajar. N then dia malahan bisa dengan pragmatis (keluarin sisi pragmatisnya) dalam berpandangan. Mangkanya disitulah dia punya bola untuk naik. Kira2 gitu. Mungkin agak mirip dengan fenomena Gibran awal2 debat ternyata dia kan gacor,netral
Yang ipon yang ipon #ibox https://t.co/RlMPctG6Sd #WelcomeToSamdalriEp12 minho blunder #GoldenDiscAwards2024 shotaro #CookingCrushSeriesEP6 love 119 nyerNg #ShinHaeSun anies wowo haechan tidur #debatcapres2024 https://t.co/LIflk6Y7YZ,netral
@liputan6dotcom Pertanyaan SGIE itu Out of Topick Jadi seharusnya Bang Muhaimin menolak menjawab . Ekonomi kerakyatan kita bukan itu .. dasar kita UUD pasal 33 yaitu mandiri dan kolaboratif... SGIE Itu hanya bagian dari ...,negatif
Keberlanjutan lingkungan menjadi salah satu prioritas Ganjar-Mahfud untuk memastikan pertumbuhan ekonomi yang bertanggung jawab. @vanessaazhr_ Top ! Pasti Lebih Baik https://t.co/nqiHEfTFVK,positif
@Dennysiregar7 mental2 borok seneng liat serang menyerang aduh kasian bangsa ini isinya SDM perusuh seperti anda bung ga ngaruh buat kami pendukung 02 tetap Prabowo gibran,netral
Anies Apresiasi Performa Muhaimin Sebut Gagasan soal Perubahan Dijabarkan Semua https://t.co/AHypp5vFPq,netral
@Dennysiregar7 @aniesbaswedan Kelompok kadrun Anies arab Yaman menang mau nyapres ujung 2 nya Indonesia akan kedatangan migran dari Yaman berjubel,negatif
Ganjar-Mahfud ingin memberikan insentif khusus bagi wajib pajak yang aktif dalam kegiatan sosial dan berkontribusi pada kesejahteraan masyarakat. @sooyeonping Top ! Pasti Lebih Baik https://t.co/n7gspz7GLW,positif
@ajengcute16__ @bawaslu_RI HALAH ANYING GIBRAN NOH LAPORINN,netral
@officialwildan @caffeiin_ @idextratime Dari pertama memang gitu ganjar sat set mahfud tas tes,positif
Fafifu tapi sumber rujukannya dari Istana semua Pemerintah aka keluarga Gibran bilang film ini salaaahhhhhh ,netral
@Gus_Raharjo Pak ganjar kerja dengan prestasi yang sudah tercapai di daerahnya kinerja beliau nyata,positif
Program Anies-Muhaimin: Menggalakkan program pemberdayaan perempuan memberikan pelatihan keterampilan dan mendukung kewirausahaan perempuan. #AMINku01,positif
Edan rame tenan metal ganjar mahfud,netral
Hati hati adu domba seperti Pilgub DKI bnyk pendukung Anies adalah HTI dan ormas ormas anti pancasila,negatif
@ganjarpranowo Pak ganjar selalu menjunjung tinggi tolesansi keren bgt sih,positif
blio ini kan yang pas debat sebelumnya mancing pa anies buat kasih nilai menhan,netral
@jejeajaaaaa0 trend tiktok nangisin prabowo membludaknya tentang kasian prabowo diserang which was weird . i dont know abt the other reason. kalo yang ini karena terharu karena anies sebegitu menghormati rakyatnya. jelas beda level lah konteksnya.,netral
@kingslandsjay @BANGSAygSUJUD @prabowo @gibran_tweet @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @bengkeldodo @P4P4B0W0_2024 @Kimberley_2024 @Chaves1305 Saya yakin bahwa mendukung pemimpin yang menunjukkan dedikasi nyata untuk memajukan negara melalui aksi-aksi konkrit seperti Pak Prabowo adalah langkah yang cerdas.,positif
